name,startByte,startBit,dtype,size,conversion,unit,description,state,min,max,endian
bct_wdt_2sec_cnt,0,0,dn,3,1,none,Watchdog 2 Second Counter,,,,big
bct_reset_armed,0,3,dn,1,1,1/ARMED 0/NOT_ARMED,Processor reset armed status,1/ARMED 0/NOT_ARMED,,,big
bct_wdt_stat,0,4,dn,1,1,0/NO_WDT 1/WDT,Watch Reset Event Status,0/NO_WDT 1/WDT,,,big
bct_wdt_en,0,5,dn,1,1,0/DISABLED 1/ENABLED,Watchdog Reset Enable Status,0/DISABLED 1/ENABLED,,,big
bct_table_select,0,6,dn,1,1,0/FLASH 1/COMPILED,Table select,0/FLASH 1/COMPILED,,,big
bct_boot_relay,0,7,dn,1,1,1/PRIMARY 0/REDUNDANT,Boot Relay Status,1/PRIMARY 0/REDUNDANT,,,big
bct_l0_acpt_cnt,1,0,dn,8,1,none,Level 0 Accept Counter,,,,big
bct_l0_rjct_cnt,2,0,dn,8,1,none,Level 0 Reject Counter,,,,big
bct_hw_sec_cnt,3,0,dn,8,1,none,Hardware Second Counter,,,,big
bct_time_tag,12,0,dn,32,1,USEC,Time Tag of Last Incoming Command,,,,big
bct_pld_tlm_ack_cnt,20,0,dn,8,1,none,Number of accepted telemetry packets,,,,big
bct_pld_cmd_cnt,21,0,dn,8,1,none,Number of commands sent,,,,big
bct_pld_tlm_to_cnt,22,0,dn,8,1,none,Number of timeouts waiting for telemetry,,,,big
bct_pld_tlm_nak_cnt,23,0,dn,8,1,none,Number of rejected telemetry packets,,,,big
bct_spare_end,24,0,dn,32,1,none,spare end,,,,big
bct_cmd_status,32,0,dn,8,1,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 4/NOW_READING 5/DONE_READING 6/IDLE 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 10/INCORRECT_WHEEL_MODE 11/BAD_ELEMENT 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED 17/DRIVER_ERROR,Command Status,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 4/NOW_READING 5/DONE_READING 6/IDLE 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 10/INCORRECT_WHEEL_MODE 11/BAD_ELEMENT 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED 17/DRIVER_ERROR,0,10,big
bct_cmd_reject_status,33,0,dn,8,1,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 4/NOW_READING 5/DONE_READING 6/IDLE 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 10/INCORRECT_WHEEL_MODE 11/BAD_ELEMENT 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED 17/DRIVER_ERROR,Command Reject Status,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 4/NOW_READING 5/DONE_READING 6/IDLE 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 10/INCORRECT_WHEEL_MODE 11/BAD_ELEMENT 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED 17/DRIVER_ERROR,0,10,big
bct_realtime_cmd_accept_count,34,0,dn,8,1,none,Realtime Command Accept Count,,,,big
bct_realtime_cmd_reject_count,35,0,dn,8,1,none,Realtime Command Reject Count,,,,big
bct_stored_cmd_accept_count,36,0,dn,8,1,none,Stored Command Accept Count,,,,big
bct_stored_cmd_reject_count,37,0,dn,8,1,none,Stored Command Reject Count,,,,big
